id_client;id_vehicle;id_year;id_claim;claim_nb;claim_amount
A00086715;V01;Year 0;CL01;1;amount= 106.14
A00004786;V01;Year 0;CL01;1;amount= 271.61
A00089285;V01;Year 0;CL01;1;amount= 3921.48
A00022622;V01;Year 0;CL01;1;amount= 2608.23
A00020223;V01;Year 0;CL02;1;amount= 1010.41
A00077320;V02;Year 0;CL01;1;amount= 171.61
A00005420;V01;Year 0;CL01;1;amount= 225.98
A00027124;V01;Year 0;CL01;1;amount= 219.28
A00026239;V01;Year 0;CL01;1;amount= 529.22
A00055704;V01;Year 0;CL01;1;amount= -533.65
A00037307;V02;Year 0;CL01;1;amount= 4220.7
A00012309;V01;Year 0;CL01;1;amount= 908.14
A00003286;V01;Year 0;CL01;1;amount= 423.9
A00086051;V01;Year 0;CL01;1;amount= 1128.01
A00035462;V01;Year 0;CL01;1;amount= 467.17
A00010800;V01;Year 0;CL01;1;amount= 43.65
A00047152;V01;Year 0;CL01;1;amount= 80.62
A00062159;V01;Year 0;CL01;1;amount= 272.67
A00038160;V01;Year 0;CL01;1;amount= 785.38
A00064736;V01;Year 0;CL01;1;amount= 1338.86
A00027594;V01;Year 0;CL01;1;amount= -726.53
A00044626;V02;Year 0;CL01;1;amount= 94.7
A00034013;V01;Year 0;CL01;1;amount= 895.46
A00052590;V01;Year 0;CL01;1;amount= 395.19
A00090997;V01;Year 0;CL01;1;amount= 461.21
A00002516;V01;Year 0;CL01;1;amount= 768.66
A00079948;V01;Year 0;CL01;1;amount= 934.35
A00050542;V01;Year 0;CL01;1;amount= 560.96
A00003010;V01;Year 0;CL01;1;amount= 449.39
A00018432;V01;Year 0;CL02;1;amount= 7682.96
A00062015;V01;Year 0;CL01;1;amount= 579.61
A00011341;V02;Year 0;CL01;1;amount= 189.88
A00031787;V01;Year 0;CL01;1;amount= 749.62
A00018639;V01;Year 0;CL01;1;amount= 2453.28
A00004512;V01;Year 0;CL01;1;amount= 110.98
A00028154;V01;Year 0;CL01;1;amount= 4515.09
A00002435;V01;Year 0;CL01;1;amount= 1320.43
A00011968;V01;Year 0;CL01;1;amount= 1036.43
A00040284;V01;Year 0;CL01;1;amount= 75.88
A00017485;V01;Year 0;CL01;1;amount= 89.98
A00038906;V01;Year 0;CL01;1;amount= 77.07
A00033516;V01;Year 0;CL01;1;amount= 385.72
A00033918;V01;Year 0;CL01;1;amount= 94.48
A00085544;V01;Year 0;CL02;1;amount= 4181.04
A00063568;V01;Year 0;CL01;1;amount= 1131.27
A00060262;V01;Year 0;CL01;1;amount= 363.88
A00026955;V01;Year 0;CL01;1;amount= 110.98
A00034162;V01;Year 0;CL01;1;amount= 363.92
A00126066;V01;Year 0;CL02;1;amount= 1856.87
A00010307;V01;Year 0;CL01;1;amount= 547.63
A00090873;V01;Year 0;CL01;1;amount= 1236
A00002655;V01;Year 0;CL01;1;amount= 725.52
A00152985;V01;Year 0;CL01;1;amount= 2453.28
A00072179;V01;Year 0;CL01;1;amount= 618
A00065921;V01;Year 0;CL01;1;amount= 283.73
A00044270;V01;Year 0;CL02;1;amount= 716.69
A00017054;V01;Year 0;CL03;1;amount= 0
A00039989;V01;Year 0;CL01;1;amount= 82.76
A00044276;V01;Year 0;CL02;1;amount= 106.14
A00090511;V01;Year 0;CL01;1;amount= 399.07
A00063556;V01;Year 0;CL01;1;amount= -679.77
A00076617;V01;Year 0;CL01;1;amount= 709.25
A00047797;V01;Year 0;CL01;1;amount= 964.6
A00022209;V01;Year 0;CL01;1;amount= 0
A00037849;V01;Year 0;CL01;1;amount= 107.5
A00089912;V01;Year 0;CL01;1;amount= 1762.85
A00045452;V01;Year 0;CL01;1;amount= 530.67
A00057719;V02;Year 0;CL01;1;amount= 708.75
A00108097;V01;Year 0;CL01;1;amount= 152.95
A00042841;V02;Year 0;CL01;1;amount= 751.04
A00013792;V01;Year 0;CL02;1;amount= 990.51
A00005239;V01;Year 0;CL01;1;amount= 0
A00030711;V01;Year 0;CL01;1;amount= 577.86
A00138724;V01;Year 0;CL01;1;amount= 2692.12
A00088327;V01;Year 0;CL01;1;amount= 2323.95
A00085588;V01;Year 0;CL01;1;amount= 521.2
A00043252;V02;Year 0;CL01;1;amount= 988.48
A00010229;V01;Year 0;CL01;1;amount= 478.6
A00044265;V01;Year 0;CL01;1;amount= 805.58
A00061729;V01;Year 0;CL01;1;amount= 1236
A00066848;V01;Year 0;CL02;1;amount= 229.16
A00090592;V01;Year 0;CL01;1;amount= 549.67
A00009405;V02;Year 0;CL02;1;amount= 585.79
A00047101;V01;Year 0;CL01;1;amount= 1236
A00052362;V01;Year 0;CL02;1;amount= 1236
A00076707;V02;Year 0;CL01;1;amount= 0
A00070781;V01;Year 0;CL01;1;amount= 796.62
A00060005;V01;Year 0;CL01;1;amount= 512.87
A00085146;V01;Year 0;CL01;1;amount= 463.46
A00068899;V02;Year 0;CL01;1;amount= 369.56
A00089605;V01;Year 0;CL01;1;amount= 76.49
A00014710;V01;Year 0;CL01;1;amount= 391.42
A00026727;V01;Year 0;CL01;1;amount= 507.31
A00031538;V01;Year 0;CL01;1;amount= 871.36
A00046563;V01;Year 0;CL01;1;amount= 0
A00076129;V01;Year 0;CL01;1;amount= 350.6
A00017318;V01;Year 0;CL01;1;amount= 20.33
A00043727;V01;Year 0;CL01;1;amount= -564.1
A00055632;V01;Year 0;CL01;1;amount= -801.81
A00079667;V01;Year 0;CL01;1;amount= 56.19
A00044269;V01;Year 0;CL01;1;amount= 1010.41
A00047904;V01;Year 0;CL01;1;amount= 434.53
A00047121;V01;Year 0;CL01;1;amount= 1236
A00009907;V01;Year 0;CL01;1;amount= 1033.16
A00066260;V01;Year 0;CL01;1;amount= 65.92
A00077947;V01;Year 0;CL01;1;amount= 714.22
A00011856;V01;Year 0;CL01;1;amount= -358.49
A00034943;V01;Year 0;CL01;1;amount= 130.11
A00063854;V01;Year 0;CL01;1;amount= -1134.34
A00010600;V01;Year 0;CL01;1;amount= 1047.95
A00054803;V02;Year 0;CL01;1;amount= 158.22
A00022781;V01;Year 0;CL01;1;amount= 642.09
A00053320;V01;Year 0;CL01;1;amount= 598.6
A00021125;V01;Year 0;CL01;1;amount= 251.15
A00000566;V01;Year 0;CL01;1;amount= 257.83
A00029785;V01;Year 0;CL01;1;amount= 2513.44
A00033504;V01;Year 0;CL01;1;amount= 1741.55
A00039876;V01;Year 0;CL01;1;amount= 335.03
A00086574;V01;Year 0;CL01;1;amount= 398.26
A00054876;V01;Year 0;CL01;1;amount= 159.72
A00012598;V01;Year 0;CL01;1;amount= -239.68
A00009528;V01;Year 0;CL01;1;amount= 0
A00073227;V01;Year 0;CL01;1;amount= 783.32
A00058237;V02;Year 0;CL01;1;amount= 2667.61
A00043755;V01;Year 0;CL01;1;amount= 3099.86
A00068899;V02;Year 0;CL02;1;amount= 541.64
A00079628;V01;Year 0;CL01;1;amount= 60.29
A00030863;V02;Year 0;CL01;1;amount= 106.14
A00032387;V01;Year 0;CL01;1;amount= 4.01
A00052195;V01;Year 0;CL01;1;amount= 665.13
A00036246;V01;Year 0;CL01;1;amount= 371.14
A00081536;V01;Year 0;CL01;1;amount= 1010.41
A00045957;V01;Year 0;CL01;1;amount= 1236
A00065760;V01;Year 0;CL01;1;amount= 5271.04
A00012564;V01;Year 0;CL01;1;amount= 1040.92
A00024107;V01;Year 0;CL01;1;amount= 1236
A00008509;V01;Year 0;CL01;1;amount= 1169.43
A00007549;V01;Year 0;CL01;1;amount= 695.06
A00034915;V01;Year 0;CL02;1;amount= 319.75
A00005559;V01;Year 0;CL01;1;amount= 492.02
A00014991;V01;Year 0;CL01;1;amount= -754.9
A00005927;V01;Year 0;CL01;1;amount= -663.93
A00005277;V01;Year 0;CL02;1;amount= 1478.38
A00009037;V01;Year 0;CL01;1;amount= 257.01
A00025855;V01;Year 0;CL01;1;amount= 601.18
A00020688;V01;Year 0;CL01;1;amount= 420.64
A00013247;V01;Year 0;CL01;1;amount= 505.5
A00037061;V01;Year 0;CL01;1;amount= 1010.41
A00069459;V01;Year 0;CL02;1;amount= 3266.94
A00011136;V01;Year 0;CL01;1;amount= 77.25
A00000695;V01;Year 0;CL01;1;amount= 558.8
A00082730;V01;Year 0;CL01;1;amount= 344.81
A00059555;V01;Year 0;CL01;1;amount= 1236
A00013120;V01;Year 0;CL01;1;amount= 1236
A00019311;V01;Year 0;CL01;1;amount= 3703.56
A00029944;V01;Year 0;CL01;1;amount= 119.32
A00013391;V01;Year 0;CL01;1;amount= 504.25
A00019670;V01;Year 0;CL01;1;amount= 111.87
A00067930;V01;Year 0;CL01;1;amount= 733.27
A00022864;V01;Year 0;CL02;1;amount= 1236
A00010055;V01;Year 0;CL01;1;amount= 938.15
A00008289;V01;Year 0;CL01;1;amount= 1010.41
A00017368;V01;Year 0;CL01;1;amount= 141.72
A00042197;V01;Year 0;CL01;1;amount= 0
A00088901;V01;Year 0;CL01;1;amount= -331.83
A00000497;V01;Year 0;CL01;1;amount= 597.42
A00044440;V01;Year 0;CL01;1;amount= 1030.33
A00054294;V01;Year 0;CL02;1;amount= 1974.83
A00017881;V01;Year 0;CL01;1;amount= 482.97
A00077102;V01;Year 0;CL01;1;amount= 1236
A00068399;V01;Year 0;CL01;1;amount= 438.13
A00069318;V02;Year 0;CL01;1;amount= 145.84
A00089130;V01;Year 0;CL01;1;amount= 618
A00014197;V01;Year 0;CL01;1;amount= 1043.22
A00043580;V01;Year 0;CL01;1;amount= 95.08
A00039461;V01;Year 0;CL01;1;amount= 444.09
A00051749;V01;Year 0;CL01;1;amount= 484.86
A00072844;V01;Year 0;CL01;1;amount= 488.54
A00073882;V01;Year 0;CL01;1;amount= 682.16
A00085476;V01;Year 0;CL01;1;amount= 338.38
A00032369;V01;Year 0;CL02;1;amount= 2831.84
A00036989;V01;Year 0;CL01;1;amount= 502.27
A00090152;V01;Year 0;CL01;1;amount= 3912.84
A00080422;V01;Year 0;CL01;1;amount= 128
A00081979;V01;Year 0;CL01;1;amount= 98.79
A00040813;V01;Year 0;CL01;1;amount= 223.05
A00190489;V01;Year 0;CL01;1;amount= 1186.12
A00016530;V01;Year 0;CL01;1;amount= 1236
A00012078;V01;Year 0;CL01;1;amount= 96.4
A00018427;V01;Year 0;CL01;1;amount= 75.88
A00012866;V01;Year 0;CL01;1;amount= 0
A00061010;V01;Year 0;CL01;1;amount= 510.31
A00078030;V01;Year 0;CL01;1;amount= 3114.61
A00020686;V01;Year 0;CL01;1;amount= 135.27
A00055379;V01;Year 0;CL01;1;amount= 156.75
A00069364;V01;Year 0;CL01;1;amount= 436.22
A00082378;V01;Year 0;CL01;1;amount= 4526.17
A00007461;V01;Year 0;CL01;1;amount= 412.66
A00080624;V01;Year 0;CL01;1;amount= 1236
A00077991;V01;Year 0;CL01;1;amount= 56.19
A00075923;V01;Year 0;CL02;1;amount= 295.39
A00039567;V01;Year 0;CL01;1;amount= 130.11
A00017909;V01;Year 0;CL01;1;amount= 106.14
A00008929;V01;Year 0;CL01;1;amount= 1390.03
A00083754;V01;Year 0;CL01;1;amount= 0
A00040762;V01;Year 0;CL01;1;amount= 0
A00083613;V01;Year 0;CL01;1;amount= 407.06
A00083896;V01;Year 0;CL01;1;amount= -674.74
A00003426;V01;Year 0;CL01;1;amount= -568.72
A00051957;V02;Year 0;CL01;1;amount= 396.34
A00090719;V01;Year 0;CL01;1;amount= 1240.89
A00008662;V01;Year 0;CL03;1;amount= 1236
A00084820;V01;Year 0;CL01;1;amount= 1442.87
A00067536;V01;Year 0;CL01;1;amount= 106.14
A00031789;V01;Year 0;CL01;1;amount= 1112.07
A00068785;V01;Year 0;CL01;1;amount= 403.33
A00010745;V01;Year 0;CL01;1;amount= 96.94
A00018126;V01;Year 0;CL01;1;amount= 2683.76
A00017108;V01;Year 0;CL01;1;amount= 0
A00027237;V01;Year 0;CL01;1;amount= 1422.28
A00013603;V01;Year 0;CL01;1;amount= 542.11
A00020783;V01;Year 0;CL01;1;amount= 522.05
A00057991;V01;Year 0;CL01;1;amount= 883.04
A00049499;V01;Year 0;CL01;1;amount= 569.7
A00002703;V01;Year 0;CL01;1;amount= 103.59
A00002354;V01;Year 0;CL01;1;amount= 1234.96
A00072182;V01;Year 0;CL01;1;amount= 1448.83
A00007966;V01;Year 0;CL02;1;amount= 0
A00012827;V01;Year 0;CL01;1;amount= 1236
A00051654;V01;Year 0;CL01;1;amount= 526.76
A00000655;V02;Year 0;CL01;1;amount= 1840.26
A00064849;V01;Year 0;CL01;1;amount= 2928.52
A00038955;V01;Year 0;CL01;1;amount= 1280.82
A00071758;V01;Year 0;CL01;1;amount= 1212.72
A00013472;V01;Year 0;CL01;1;amount= 2050.56
A00078265;V01;Year 0;CL01;1;amount= 1654.09
A00046109;V01;Year 0;CL01;1;amount= 263.68
A00048577;V01;Year 0;CL01;1;amount= 75.88
A00003015;V01;Year 0;CL01;1;amount= 229.05
A00071202;V01;Year 0;CL01;1;amount= 799.69
A00086208;V01;Year 0;CL01;1;amount= 305.46
A00032415;V01;Year 0;CL01;1;amount= 291.64
A00083469;V01;Year 0;CL01;1;amount= 1236
A00019792;V01;Year 0;CL01;1;amount= 1131.31
A00026779;V01;Year 0;CL01;1;amount= 2612.01
A00034018;V01;Year 0;CL01;1;amount= 333.24
A00053191;V01;Year 0;CL01;1;amount= -441.56
A00073619;V01;Year 0;CL01;1;amount= 2120.52
A00044655;V01;Year 0;CL01;1;amount= 2104.23
A00055499;V01;Year 0;CL01;1;amount= 208.54
A00083371;V01;Year 0;CL02;1;amount= 2051.95
A00016123;V01;Year 0;CL01;1;amount= 149.5
A00051220;V02;Year 0;CL01;1;amount= 1236
A00058318;V01;Year 0;CL01;1;amount= 0
A00065676;V02;Year 0;CL02;1;amount= 0
A00080731;V01;Year 0;CL01;1;amount= 156.89
A00089002;V01;Year 0;CL01;1;amount= 0
A00035353;V01;Year 0;CL01;1;amount= 92.82
A00080250;V01;Year 0;CL01;1;amount= 455.31
A00068881;V01;Year 0;CL01;1;amount= 56.19
A00043406;V01;Year 0;CL01;1;amount= -475.58
A00016064;V01;Year 0;CL01;1;amount= 107.1
A00016877;V01;Year 0;CL01;1;amount= 2939.86
A00083504;V01;Year 0;CL01;1;amount= 106.14
A00009689;V01;Year 0;CL01;1;amount= 162.92
A00020604;V01;Year 0;CL01;1;amount= -334.07
A00006622;V01;Year 0;CL01;1;amount= -360.11
A00007326;V01;Year 0;CL01;1;amount= 1512.19
A00027997;V01;Year 0;CL01;1;amount= 2468.08
A00084328;V01;Year 0;CL01;1;amount= 769.8
A00075916;V01;Year 0;CL01;1;amount= 1010.41
A00073399;V01;Year 0;CL01;1;amount= 991
A00084104;V01;Year 0;CL01;1;amount= 788.32
A00064600;V01;Year 0;CL02;1;amount= 1918.79
A00067803;V01;Year 0;CL01;1;amount= 1048.22
A00011254;V01;Year 0;CL02;1;amount= 827.78
A00038460;V01;Year 0;CL01;1;amount= 2453.3
A00076118;V01;Year 0;CL01;1;amount= 142.87
A00036237;V01;Year 0;CL01;1;amount= 107.53
A00047207;V02;Year 0;CL01;1;amount= 468.58
A00056554;V01;Year 0;CL01;1;amount= 1236
A00023450;V01;Year 0;CL02;1;amount= 1728.97
A00003475;V02;Year 0;CL01;1;amount= 328.42
A00060379;V01;Year 0;CL01;1;amount= 563.92
A00005649;V01;Year 0;CL01;1;amount= 3288.46
A00023162;V01;Year 0;CL01;1;amount= 1303.96
A00060266;V02;Year 0;CL01;1;amount= 479.04
A00032701;V01;Year 0;CL01;1;amount= 697.81
A00016824;V01;Year 0;CL01;1;amount= 760.14
A00177156;V01;Year 0;CL01;1;amount= 132.57
A00064760;V01;Year 0;CL01;1;amount= 361.83
A00027627;V01;Year 0;CL01;1;amount= 1010.41
A00078522;V02;Year 0;CL01;1;amount= 376.75
A00067042;V01;Year 0;CL01;1;amount= 109.18
A00062456;V01;Year 0;CL01;1;amount= 86.37
A00081261;V01;Year 0;CL01;1;amount= 429.48
A00003044;V01;Year 0;CL01;1;amount= 224.03
A00010511;V01;Year 0;CL01;1;amount= -61.77
A00054205;V01;Year 0;CL01;1;amount= 1931.39
A00054963;V01;Year 0;CL01;1;amount= 1011.49
A00033283;V01;Year 0;CL01;1;amount= 3015.99
A00030125;V02;Year 0;CL01;1;amount= 2683.76
A00030931;V02;Year 0;CL01;1;amount= 77.62
A00178326;V01;Year 0;CL02;1;amount= 262.75
A00069231;V02;Year 0;CL01;1;amount= 0
A00029723;V01;Year 0;CL01;1;amount= 566
A00005638;V01;Year 0;CL01;1;amount= 1010.41
A00000210;V01;Year 0;CL02;1;amount= 588.5
A00048374;V01;Year 0;CL01;1;amount= 3914.65
A00012671;V01;Year 0;CL01;1;amount= 2273.83
A00040518;V01;Year 0;CL01;1;amount= 450.72
A00019552;V01;Year 0;CL01;1;amount= 744.18
A00005581;V01;Year 0;CL01;1;amount= 1224.84
A00082585;V01;Year 0;CL01;1;amount= 263.87
A00036512;V01;Year 0;CL01;1;amount= 867.13
A00008985;V01;Year 0;CL01;1;amount= 75.88
A00049623;V01;Year 0;CL01;1;amount= 796.6
A00062761;V01;Year 0;CL01;1;amount= 1733.76
A00000858;V01;Year 0;CL01;1;amount= 359.96
A00079666;V01;Year 0;CL01;1;amount= 541.44
A00000652;V01;Year 0;CL01;1;amount= 1117.61
A00017451;V01;Year 0;CL02;1;amount= 1804.22
A00061206;V01;Year 0;CL01;1;amount= 106.14
A00071893;V01;Year 0;CL01;1;amount= 3625.17
A00050627;V01;Year 0;CL02;1;amount= -762.48
A00044156;V01;Year 0;CL01;1;amount= 657.83
A00057248;V01;Year 0;CL01;1;amount= 97.67
A00054801;V01;Year 0;CL01;1;amount= 642.16
A00091387;V01;Year 0;CL01;1;amount= 0
A00011255;V01;Year 0;CL01;1;amount= 106.14
A00033258;V01;Year 0;CL01;1;amount= 99.22
A00033748;V01;Year 0;CL02;1;amount= 593.21
A00087556;V01;Year 0;CL01;1;amount= 658.59
A00000265;V01;Year 0;CL01;1;amount= 2021.92
A00027824;V01;Year 0;CL03;1;amount= 652.19
A00045814;V01;Year 0;CL01;1;amount= 112.6
A00012621;V01;Year 0;CL01;1;amount= -463.86
A00060740;V02;Year 0;CL01;1;amount= 981.57
A00044173;V01;Year 0;CL01;1;amount= 1369.97
A00070900;V01;Year 0;CL01;1;amount= 515.29
A00022343;V01;Year 0;CL01;1;amount= 106.14
A00065266;V03;Year 0;CL01;1;amount= 510.35
A00043051;V01;Year 0;CL01;1;amount= 175.37
A00038912;V02;Year 0;CL01;1;amount= -488.02
A00046889;V01;Year 0;CL02;1;amount= 2323.95
A00043163;V01;Year 0;CL01;1;amount= 369.97
A00082899;V01;Year 0;CL01;1;amount= 1010.41
A00088397;V01;Year 0;CL01;1;amount= 628.65
A00069241;V01;Year 0;CL01;1;amount= 130.11
A00036841;V01;Year 0;CL01;1;amount= 2100.9
A00017334;V01;Year 0;CL01;1;amount= 0
A00043783;V01;Year 0;CL01;1;amount= 1236
A00057262;V01;Year 0;CL01;1;amount= 141.54
A00019403;V01;Year 0;CL01;1;amount= -912
A00009048;V01;Year 0;CL03;1;amount= 724.91
A00046329;V01;Year 0;CL01;1;amount= 1010.41
A00002183;V01;Year 0;CL01;1;amount= -173.96
A00045761;V01;Year 0;CL01;1;amount= 2683.76
A00070387;V01;Year 0;CL01;1;amount= 1022.21
A00033460;V01;Year 0;CL01;1;amount= 583.84
A00064346;V01;Year 0;CL01;1;amount= 1477.51
A00006773;V01;Year 0;CL01;1;amount= 106.14
A00028336;V01;Year 0;CL02;1;amount= 1370.98
A00078414;V02;Year 0;CL01;1;amount= 378.71
A00011696;V01;Year 0;CL01;1;amount= 1236
A00000160;V01;Year 0;CL01;1;amount= 1966.56
A00053056;V01;Year 0;CL01;1;amount= 324.89
A00071758;V01;Year 0;CL02;1;amount= 4376.03
A00045465;V01;Year 0;CL01;1;amount= 1406.7
A00014823;V01;Year 0;CL01;1;amount= 1795.16
A00015541;V01;Year 0;CL01;1;amount= 825.7
A00066600;V01;Year 0;CL01;1;amount= 524.33
A00054931;V01;Year 0;CL02;1;amount= 2696.39
A00015286;V01;Year 0;CL01;1;amount= 106.14
A00006191;V01;Year 0;CL02;1;amount= 882.81
A00053873;V01;Year 0;CL01;1;amount= 633
A00063247;V01;Year 0;CL01;1;amount= 532.1
A00052993;V02;Year 0;CL01;1;amount= 990.5
A00075557;V01;Year 0;CL01;1;amount= 0
A00051577;V01;Year 0;CL01;1;amount= 1419.66
A00136181;V01;Year 0;CL01;1;amount= 224.34
A00070281;V01;Year 0;CL02;1;amount= 654.4
A00087122;V01;Year 0;CL01;1;amount= 502.92
A00089408;V01;Year 0;CL01;1;amount= -266.76
A00018513;V01;Year 0;CL01;1;amount= 64.55
A00022444;V01;Year 0;CL01;1;amount= 1086.41
A00004136;V01;Year 0;CL01;1;amount= 106.14
A00002599;V01;Year 0;CL01;1;amount= 1806.37
A00071304;V01;Year 0;CL02;1;amount= 103.45
A00028200;V01;Year 0;CL01;1;amount= 56.19
A00035058;V01;Year 0;CL01;1;amount= 633.97
A00041023;V01;Year 0;CL01;1;amount= 245.97
A00062350;V01;Year 0;CL01;1;amount= 4930.64
A00088749;V01;Year 0;CL01;1;amount= 2145.65
A00006460;V01;Year 0;CL01;1;amount= 75.88
A00076135;V01;Year 0;CL01;1;amount= 1236
A00073618;V01;Year 0;CL01;1;amount= 288.91
A00027015;V01;Year 0;CL01;1;amount= 346.79
A00044110;V01;Year 0;CL01;1;amount= 170.59
A00003829;V01;Year 0;CL01;1;amount= 3387.08
A00013327;V01;Year 0;CL02;1;amount= -551.59
A00042023;V02;Year 0;CL01;1;amount= 289.87
A00050640;V01;Year 0;CL01;1;amount= 835.86
A00030218;V01;Year 0;CL01;1;amount= 317.92
A00061242;V01;Year 0;CL01;1;amount= 108.97
A00058504;V01;Year 0;CL01;1;amount= 1196.59
A00047797;V01;Year 0;CL02;1;amount= 281.75
A00001941;V01;Year 0;CL01;1;amount= 421.21
A00076887;V01;Year 0;CL01;1;amount= 713.36
A00088795;V01;Year 0;CL01;1;amount= 449.03
A00009145;V01;Year 0;CL01;1;amount= 1438.54
A00009376;V01;Year 0;CL02;1;amount= 0
A00084998;V01;Year 0;CL02;1;amount= 134.75
A00042649;V01;Year 0;CL02;1;amount= -371.7
A00067580;V01;Year 0;CL01;1;amount= 812.94
A00067676;V01;Year 0;CL01;1;amount= 0
A00043963;V01;Year 0;CL01;1;amount= 1236
A00035897;V01;Year 0;CL01;1;amount= 1240.89
A00070385;V01;Year 0;CL01;1;amount= 1213.73
A00014816;V01;Year 0;CL01;1;amount= 217.41
A00065776;V01;Year 0;CL01;1;amount= 85.82
A00055142;V01;Year 0;CL01;1;amount= 1010.41
A00050724;V01;Year 0;CL01;1;amount= -27.61
A00024677;V01;Year 0;CL01;1;amount= 508.24
A00015013;V01;Year 0;CL02;1;amount= 499.1
A00068369;V01;Year 0;CL01;1;amount= 1236
A00083445;V01;Year 0;CL01;1;amount= 451.45
A00058698;V01;Year 0;CL01;1;amount= 0
A00044903;V01;Year 0;CL01;1;amount= 214.59
A00073753;V01;Year 0;CL01;1;amount= 242.95
A00061454;V01;Year 0;CL01;1;amount= 1279.28
A00047453;V01;Year 0;CL01;1;amount= 101.59
A00052307;V01;Year 0;CL01;1;amount= 106.14
A00034228;V01;Year 0;CL01;1;amount= 2683.76
A00007527;V01;Year 0;CL04;1;amount= 1010.41
A00026827;V02;Year 0;CL01;1;amount= 820.8
A00056690;V01;Year 0;CL01;1;amount= 1712.62
A00087561;V01;Year 0;CL01;1;amount= -314.2
A00062052;V01;Year 0;CL01;1;amount= 5949.07
A00050468;V01;Year 0;CL01;1;amount= 1571.12
A00022784;V01;Year 0;CL01;1;amount= 303.46
A00050627;V01;Year 0;CL03;1;amount= -711.58
A00082713;V01;Year 0;CL01;1;amount= 415.69
A00053552;V01;Year 0;CL01;1;amount= -311.69
A00066108;V01;Year 0;CL01;1;amount= 255.9
A00014435;V01;Year 0;CL01;1;amount= -636.71
A00029832;V02;Year 0;CL01;1;amount= 271.16
A00090952;V01;Year 0;CL01;1;amount= 5799.02
A00056262;V01;Year 0;CL01;1;amount= 1500.14
A00029543;V01;Year 0;CL01;1;amount= 106.14
A00046603;V01;Year 0;CL01;1;amount= 117.76
A00023578;V02;Year 0;CL01;1;amount= 411
A00006672;V01;Year 0;CL01;1;amount= -737.15
A00049766;V01;Year 0;CL01;1;amount= 267.68
A00044949;V01;Year 0;CL01;1;amount= 1236
A00020654;V01;Year 0;CL01;1;amount= 311.4
A00075811;V01;Year 0;CL01;1;amount= 1798.45
A00078011;V01;Year 0;CL01;1;amount= 1236
A00015338;V01;Year 0;CL01;1;amount= 394.31
A00088366;V01;Year 0;CL01;1;amount= 2625.91
A00046503;V01;Year 0;CL01;1;amount= 905.66
A00002279;V01;Year 0;CL01;1;amount= 2153.31
A00079761;V01;Year 0;CL01;1;amount= 2545.73
A00053719;V01;Year 0;CL01;1;amount= -827.16
A00187314;V01;Year 0;CL01;1;amount= -716.46
A00028003;V01;Year 0;CL01;1;amount= 762.97
A00082401;V01;Year 0;CL01;1;amount= 592.58
A00060197;V01;Year 0;CL01;1;amount= 264.71
A00034116;V01;Year 0;CL01;1;amount= 688.24
A00079126;V02;Year 0;CL01;1;amount= 163.47
A00042297;V01;Year 0;CL01;1;amount= 484.66
A00017949;V01;Year 0;CL02;1;amount= 372.17
A00052565;V01;Year 0;CL01;1;amount= 60.29
A00069308;V01;Year 0;CL01;1;amount= 2091.75
A00021895;V01;Year 0;CL01;1;amount= 2453.28
A00051892;V01;Year 0;CL01;1;amount= 778.58
A00030621;V01;Year 0;CL02;1;amount= 544.38
A00002744;V01;Year 0;CL01;1;amount= -250.49
A00070240;V01;Year 0;CL01;1;amount= 1010.41
A00024472;V01;Year 0;CL01;1;amount= 889.13
A00177570;V01;Year 0;CL01;1;amount= 568.72
A00006051;V01;Year 0;CL01;1;amount= 122.36
A00059434;V02;Year 0;CL02;1;amount= 2076.29
A00015498;V01;Year 0;CL01;1;amount= 82.32
A00010713;V01;Year 0;CL01;1;amount= 999.21
A00090048;V01;Year 0;CL01;1;amount= 426.63
A00075170;V01;Year 0;CL01;1;amount= -404.98
A00039129;V01;Year 0;CL01;1;amount= 1442.87
A00023759;V01;Year 0;CL01;1;amount= 2184.42
A00005512;V01;Year 0;CL01;1;amount= 412.97
A00086159;V01;Year 0;CL01;1;amount= 1130.75
A00069051;V01;Year 0;CL01;1;amount= 7532.49
A00070820;V01;Year 0;CL02;1;amount= 106.14
A00084931;V01;Year 0;CL01;1;amount= 3130.67
A00060612;V01;Year 0;CL03;1;amount= 110.98
A00071336;V01;Year 0;CL01;1;amount= 2284.33
A00019178;V01;Year 0;CL01;1;amount= 402.6
A00044639;V01;Year 0;CL01;1;amount= 60.29
A00055979;V01;Year 0;CL01;1;amount= 761.15
A00043494;V01;Year 0;CL01;1;amount= 2835.5
A00038366;V01;Year 0;CL01;1;amount= 1266.14
A00055319;V01;Year 0;CL01;1;amount= 1607.77
A00068813;V01;Year 0;CL01;1;amount= 1605.91
A00046765;V01;Year 0;CL01;1;amount= 800.84
A00020446;V01;Year 0;CL01;1;amount= 2683.76
A00048550;V01;Year 0;CL01;1;amount= 726.42
A00000557;V01;Year 0;CL01;1;amount= 530.52
A00043598;V01;Year 0;CL01;1;amount= -32.43
A00078829;V01;Year 0;CL01;1;amount= 466.63
A00040331;V01;Year 0;CL01;1;amount= 119.25
A00069137;V01;Year 0;CL01;1;amount= 1563.67
A00042227;V01;Year 0;CL04;1;amount= 25
